No.,Time,Source,Destination,Protocol,Length,Info,Class
2301,85.446794,52.28.38.154,10.10.10.39,0,663,"[TCP Retransmission] 443  >  60984 [PSH, ACK] Seq=4052 Ack=1578 Win=22784 Len=597 TSval=437763427 TSecr=4294936107",5
2302,85.447875,10.10.10.39,52.28.38.154,0,66,"60984  >  443 [ACK] Seq=1578 Ack=4649 Win=14048 Len=0 TSval=4294936276 TSecr=437763427",5
2303,85.450842,10.10.10.39,52.28.38.154,0,66,"60984  >  443 [FIN, ACK] Seq=1578 Ack=4649 Win=14048 Len=0 TSval=4294936277 TSecr=437763427",5
2304,85.453010,52.28.38.154,10.10.10.39,-1,103,"Encrypted Alert",5
2305,85.453043,52.28.38.154,10.10.10.39,0,66,"443  >  60984 [FIN, ACK] Seq=4686 Ack=1579 Win=22784 Len=0 TSval=437763428 TSecr=4294936277",5
2306,85.453899,10.10.10.39,52.28.38.154,0,54,"60984  >  443 [RST] Seq=1579 Win=0 Len=0",5
2307,85.454175,10.10.10.39,52.28.38.154,0,54,"60984  >  443 [RST] Seq=1579 Win=0 Len=0",5
2308,85.515662,54.186.215.173,10.10.10.39,-1,90,"NTP Version 3, server",5
2309,85.710506,10.10.10.39,224.0.0.251,6,373,"Standard query 0x0000 ANY D-Link DCH-S220 Configuration Utility._http._tcp.local, 'QM' question ANY D-Link HNAP Service._dhnap._tcp.local, 'QM' question SRV 0 0 80 dch.local TXT SRV 0 0 80 dch.local TXT",5
2310,85.962535,10.10.10.39,224.0.0.251,6,373,"Standard query 0x0000 ANY D-Link DCH-S220 Configuration Utility._http._tcp.local, 'QM' question ANY D-Link HNAP Service._dhnap._tcp.local, 'QM' question SRV 0 0 80 dch.local TXT SRV 0 0 80 dch.local TXT",5
2311,86.081855,52.28.38.154,10.10.10.39,-1,471,"Application Data",5
2312,86.081885,52.28.38.154,10.10.10.39,-1,103,"Encrypted Alert",5
2313,86.082717,10.10.10.39,52.28.38.154,0,66,"60985  >  443 [ACK] Seq=736 Ack=4457 Win=14048 Len=0 TSval=4294936435 TSecr=437763585",5
2314,86.082900,10.10.10.39,52.28.38.154,0,66,"60985  >  443 [ACK] Seq=736 Ack=4494 Win=14048 Len=0 TSval=4294936435 TSecr=437763585",5
2315,86.085111,10.10.10.39,10.10.10.1,-1,79,"Standard query 0x0003 A r0802.dch.dlink.com",5
2316,86.085202,10.10.10.1,10.10.10.39,-1,95,"Standard query response 0x0003 A r0802.dch.dlink.com A 52.28.131.102",5
2317,86.086362,10.10.10.39,52.28.131.102,0,74,"37343  >  443 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294936436 TSecr=0 WS=2",5
2318,86.088580,52.28.131.102,10.10.10.39,0,66,"443  >  37343 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=1380 SACK_PERM=1 WS=8",5
2319,86.089231,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=1 Ack=1 Win=5840 Len=0",5
2320,86.150966,10.10.10.39,52.28.131.102,-1,261,"Client Hello",5
2321,86.152967,52.28.131.102,10.10.10.39,0,54,"443  >  37343 [ACK] Seq=1 Ack=208 Win=3120 Len=0",5
2322,86.152996,52.28.131.102,10.10.10.39,-1,112,"Server Hello",5
2323,86.153365,52.28.131.102,10.10.10.39,0,1434,"443  >  37343 [ACK] Seq=59 Ack=208 Win=3120 Len=1380 [TCP segment of a reassembled PDU]",5
2324,86.153390,52.28.131.102,10.10.10.39,0,1434,"443  >  37343 [ACK] Seq=1439 Ack=208 Win=3120 Len=1380 [TCP segment of a reassembled PDU]",5
2325,86.153397,52.28.131.102,10.10.10.39,-1,700,"Certificate",5
2326,86.155144,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=59 Win=5840 Len=0",5
2327,86.155772,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=1439 Win=8600 Len=0",5
2328,86.155867,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=2819 Win=11360 Len=0",5
2329,86.155907,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=3465 Win=11360 Len=0",5
2330,86.161497,52.28.131.102,10.10.10.39,-1,390,"Server Key Exchange",5
2331,86.161522,52.28.131.102,10.10.10.39,-1,63,"Server Hello Done",5
2332,86.162210,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=3801 Win=11360 Len=0",5
2333,86.162468,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=208 Ack=3810 Win=11360 Len=0",5
2334,86.166464,10.10.10.39,224.0.0.251,6,484,"Standard query response 0x0000 TXT, cache flush PTR D-Link HNAP Service._dhnap._tcp.local SRV, cache flush 0 0 80 dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 A, cache flush 10.10.10.39 TXT, cache flush PTR _dhnap._tcp.local PTR D-Link DCH-S220 Configuration Utility._http._tcp.local SRV, cache flush 0 0 80 dch.local PTR _http._tcp.local",5
2335,86.234344,10.10.10.39,10.10.10.1,-1,80,"Standard query 0x0002 AAAA tzinfo.dch.dlink.com",5
2336,86.260122,10.10.10.1,10.10.10.39,-1,213,"Standard query response 0x0002 AAAA tzinfo.dch.dlink.com CNAME tzinfo-423124427.us-west-2.elb.amazonaws.com SOA ns-332.awsdns-41.com",5
2337,86.261510,10.10.10.39,10.10.10.1,-1,104,"Standard query 0x0003 AAAA tzinfo-423124427.us-west-2.elb.amazonaws.com",5
2338,86.261627,10.10.10.1,10.10.10.39,-1,104,"Standard query response 0x0003 AAAA tzinfo-423124427.us-west-2.elb.amazonaws.com",5
2339,86.262536,10.10.10.39,10.10.10.1,-1,80,"Standard query 0x0004 A tzinfo.dch.dlink.com",5
2340,86.288875,10.10.10.1,10.10.10.39,-1,368,"Standard query response 0x0004 A tzinfo.dch.dlink.com CNAME tzinfo-423124427.us-west-2.elb.amazonaws.com A 52.25.174.177 A 52.26.98.232 NS ns-1769.awsdns-29.co.uk NS ns-1475.awsdns-56.org NS ns-560.awsdns-06.net NS ns-332.awsdns-41.com A 205.251.193.76 A 205.251.194.48 A 205.251.197.195 A 205.251.198.233",5
2341,86.321785,10.10.10.39,52.25.174.177,0,74,"46298  >  80 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294936495 TSecr=0 WS=2",5
2342,86.384463,10.10.10.39,224.0.0.251,6,247,"Standard query response 0x0000 PTR, cache flush dch.local PTR, cache flush dch0D60.local PTR, cache flush dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 PTR, cache flush dch0D60.local",5
2343,86.406617,10.10.10.39,224.0.0.251,6,83,"Standard query response 0x0000 A, cache flush 10.10.10.39",5
2344,86.445877,10.10.10.39,52.28.131.102,-1,188,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",5
2345,86.449917,52.28.131.102,10.10.10.39,-1,173,"New Session Ticket",5
2346,86.449941,52.28.131.102,10.10.10.39,-1,60,"Change Cipher Spec",5
2347,86.449946,52.28.131.102,10.10.10.39,-1,107,"Encrypted Handshake Message",5
2348,86.450867,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=342 Ack=3929 Win=11360 Len=0",5
2349,86.451023,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=342 Ack=3935 Win=11360 Len=0",5
2350,86.451099,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=342 Ack=3988 Win=11360 Len=0",5
2351,86.473137,10.10.10.39,52.28.38.154,0,66,"60985  >  443 [RST, ACK] Seq=736 Ack=4494 Win=14048 Len=0 TSval=4294936532 TSecr=437763585",5
2352,86.489144,52.25.174.177,10.10.10.39,0,74,"80  >  46298 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1380 SACK_PERM=1 TSval=420426120 TSecr=4294936495 WS=256",5
2353,86.489891,10.10.10.39,52.25.174.177,0,66,"46298  >  80 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=4294936537 TSecr=420426120",5
2354,86.491169,10.10.10.39,52.25.174.177,15,227,"GET /dst?timezone=Europe/Berlin&ts=1472724043&hash=9f3cb77f2f1a9b5c2a1957dbea7fa2f3 HTTP/1.1 ",5
2355,86.658350,52.25.174.177,10.10.10.39,0,66,"80  >  46298 [ACK] Seq=1 Ack=162 Win=19200 Len=0 TSval=420426162 TSecr=4294936537",5
2356,86.667920,52.25.174.177,10.10.10.39,15,267,"HTTP/1.1 200 OK  (application/json)",5
2357,86.667948,52.25.174.177,10.10.10.39,0,66,"80  >  46298 [FIN, ACK] Seq=202 Ack=162 Win=19200 Len=0 TSval=420426165 TSecr=4294936537",5
2358,86.806606,10.10.10.39,52.25.174.177,0,66,"46298  >  80 [ACK] Seq=162 Ack=202 Win=5840 Len=0 TSval=4294936616 TSecr=420426165",5
2359,86.807127,10.10.10.39,52.25.174.177,0,66,"46298  >  80 [ACK] Seq=162 Ack=203 Win=5840 Len=0 TSval=4294936616 TSecr=420426165",5
2360,86.911160,10.10.10.39,52.28.131.102,-1,256,"Application Data, Application Data",5
2361,86.955258,52.28.131.102,10.10.10.39,0,54,"443  >  37343 [ACK] Seq=3988 Ack=544 Win=3120 Len=0",5
2362,86.961547,10.10.10.39,52.25.174.177,0,66,"46298  >  80 [FIN, ACK] Seq=162 Ack=203 Win=5840 Len=0 TSval=4294936654 TSecr=420426165",5
2363,87.139808,52.25.174.177,10.10.10.39,0,66,"80  >  46298 [ACK] Seq=203 Ack=163 Win=19200 Len=0 TSval=420426280 TSecr=4294936654",5
2364,87.372814,10.10.10.39,224.0.0.251,6,484,"Standard query response 0x0000 TXT, cache flush PTR D-Link HNAP Service._dhnap._tcp.local SRV, cache flush 0 0 80 dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 A, cache flush 10.10.10.39 TXT, cache flush PTR _dhnap._tcp.local PTR D-Link DCH-S220 Configuration Utility._http._tcp.local SRV, cache flush 0 0 80 dch.local PTR _http._tcp.local",5
2365,87.447329,10.10.10.39,224.0.0.251,6,335,"Standard query response 0x0000 PTR _dhnap._tcp.local PTR D-Link HNAP Service._dhnap._tcp.local SRV, cache flush 0 0 80 dch.local TXT, cache flush",5
2366,87.451822,10.10.10.39,224.0.0.251,6,196,"Standard query response 0x0000 PTR _http._tcp.local PTR D-Link DCH-S220 Configuration Utility._http._tcp.local SRV, cache flush 0 0 80 dch.local TXT, cache flush",5
2367,87.762496,10.10.10.39,224.0.0.251,6,307,"Standard query response 0x0000 AAAA, cache flush fe80::928d:78ff:fedd:d60 PTR, cache flush dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 PTR, cache flush dch0D60.local A, cache flush 10.10.10.39 PTR, cache flush dch.local A, cache flush 10.10.10.39 PTR, cache flush dch0D60.local",5
2368,87.769855,10.10.10.39,224.0.0.22,9,54,"Membership Report / Leave group 224.0.0.251",5
2369,89.227465,10.10.10.39,10.10.10.1,-1,77,"Standard query 0x0002 AAAA api.dch.dlink.com",5
2370,89.253502,10.10.10.1,10.10.10.39,-1,224,"Standard query response 0x0002 AAAA api.dch.dlink.com CNAME eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com SOA ns-1689.awsdns-19.co.uk",5
2371,89.254255,10.10.10.39,10.10.10.1,-1,112,"Standard query 0x0003 AAAA eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com",5
2372,89.254334,10.10.10.1,10.10.10.39,-1,112,"Standard query response 0x0003 AAAA eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com",5
2373,89.255114,10.10.10.39,10.10.10.1,-1,77,"Standard query 0x0004 A api.dch.dlink.com",5
2374,89.255181,10.10.10.1,10.10.10.39,-1,175,"Standard query response 0x0004 A api.dch.dlink.com CNAME eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com A 52.28.38.154 A 52.58.68.165",5
2375,89.256755,10.10.10.39,52.28.38.154,0,74,"33491  >  80 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294937228 TSecr=0 WS=2",5
2376,89.259038,52.28.38.154,10.10.10.39,0,74,"80  >  33491 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1380 SACK_PERM=1 TSval=437764380 TSecr=4294937228 WS=256",5
2377,89.259885,10.10.10.39,52.28.38.154,0,66,"33491  >  80 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=4294937229 TSecr=437764380",5
2378,89.260350,10.10.10.39,52.28.38.154,15,336,"GET /agent/upgrade?p=Z6zWda%2BrEQ5WuSMs0LOenuzWwjugS%2BaLwfWzLat00FtA4ya7TP1TmOq2fN8oPI2ao1KZ9y3I%2BufGN0cZgFsCb28YfdBM1%2Bj1l1XFPjrf7%2F%2BOas0Rt1F0bXWjWWORzVQN&iv=%2FoG3wZkyAzrJU2Se82jKBg%3D%3D HTTP/1.1 ",5
2379,89.262505,52.28.38.154,10.10.10.39,0,66,"80  >  33491 [ACK] Seq=1 Ack=271 Win=19200 Len=0 TSval=437764380 TSecr=4294937229",5
2380,89.440357,52.28.38.154,10.10.10.39,15,554,"HTTP/1.1 200 OK  (text/html)",5
2381,89.440379,52.28.38.154,10.10.10.39,0,66,"80  >  33491 [FIN, ACK] Seq=489 Ack=271 Win=19200 Len=0 TSval=437764425 TSecr=4294937229",5
2382,89.442976,10.10.10.39,52.28.38.154,0,66,"33491  >  80 [ACK] Seq=271 Ack=489 Win=6912 Len=0 TSval=4294937275 TSecr=437764425",5
2383,89.458896,10.10.10.39,52.28.38.154,0,66,"33491  >  80 [FIN, ACK] Seq=271 Ack=490 Win=6912 Len=0 TSval=4294937279 TSecr=437764425",5
2384,89.461130,52.28.38.154,10.10.10.39,0,66,"80  >  33491 [ACK] Seq=490 Ack=272 Win=19200 Len=0 TSval=437764430 TSecr=4294937279",5
2385,89.690069,10.10.10.39,224.0.0.22,9,54,"Membership Report / Join group 224.0.0.251 for any sources",5
2386,89.807271,52.28.131.102,10.10.10.39,-1,91,"Application Data",5
2387,89.807448,52.28.131.102,10.10.10.39,-1,1115,"Application Data",5
2388,89.808145,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=544 Ack=4025 Win=11360 Len=0",5
2389,89.808349,10.10.10.39,52.28.131.102,0,54,"37343  >  443 [ACK] Seq=544 Ack=5086 Win=14120 Len=0",5
2390,89.810098,10.10.10.39,52.28.131.102,0,74,"37346  >  443 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294937367 TSecr=0 WS=2",5
2391,89.811688,52.28.131.102,10.10.10.39,0,66,"443  >  37346 [SYN, ACK] Seq=0 Ack=1 Win=2048 Len=0 MSS=1380 SACK_PERM=1 WS=8",5
2392,89.812244,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=1 Ack=1 Win=5840 Len=0",5
2393,89.861954,10.10.10.39,52.28.131.102,-1,261,"Client Hello",5
2394,89.863417,52.28.131.102,10.10.10.39,0,54,"443  >  37346 [ACK] Seq=1 Ack=208 Win=3120 Len=0",5
2395,89.863566,52.28.131.102,10.10.10.39,-1,112,"Server Hello",5
2396,89.863862,52.28.131.102,10.10.10.39,0,1434,"443  >  37346 [ACK] Seq=59 Ack=208 Win=3120 Len=1380 [TCP segment of a reassembled PDU]",5
2397,89.863935,52.28.131.102,10.10.10.39,0,1434,"443  >  37346 [ACK] Seq=1439 Ack=208 Win=3120 Len=1380 [TCP segment of a reassembled PDU]",5
2398,89.863943,52.28.131.102,10.10.10.39,-1,700,"Certificate",5
2399,89.863972,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=59 Win=5840 Len=0",5
2400,89.867651,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=1439 Win=8600 Len=0",5
2401,89.867902,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=2819 Win=11360 Len=0",5
2402,89.868001,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=3465 Win=11360 Len=0",5
2403,89.871881,52.28.131.102,10.10.10.39,-1,390,"Server Key Exchange",5
2404,89.871889,52.28.131.102,10.10.10.39,-1,63,"Server Hello Done",5
2405,89.872479,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=3801 Win=11360 Len=0",5
2406,89.873385,10.10.10.39,52.28.131.102,0,54,"37346  >  443 [ACK] Seq=208 Ack=3810 Win=11360 Len=0",5
2407,89.971890,10.10.10.39,52.28.131.102,-1,188,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",5
2408,89.975311,52.28.131.102,10.10.10.39,-1,173,"New Session Ticket",5
2409,89.975364,52.28.131.102,10.10.10.39,-1,60,"Change Cipher Spec",5
2410,89.975421,52.28.131.102,10.10.10.39,-1,107,"Encrypted Handshake Message",5
2411,89.984447,52.28.131.102,10.10.10.39,0,107,"[TCP Retransmission] 443  >  37346 [PSH, ACK] Seq=3935 Ack=342 Win=3120 Len=53",5
2412,89.985419,10.10.10.39,52.28.131.102,0,66,"37346  >  443 [ACK] Seq=342 Ack=3988 Win=11360 Len=0 SLE=3935 SRE=3988",5
2413,89.990986,10.10.10.39,224.0.0.251,6,331,"Standard query 0x0000 ANY 0.6.d.0.d.d.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, 'QM' question ANY dch0D60.local, 'QM' question ANY 39.10.10.10.in-addr.arpa, 'QM' question ANY dch.local, 'QM' question A 10.10.10.39 PTR dch0D60.local A 10.10.10.39 PTR dch.local AAAA fe80::928d:78ff:fedd:d60 PTR dch0D60.local AAAA fe80::928d:78ff:fedd:d60 PTR dch.local",5
2414,90.035239,10.10.10.39,52.28.131.102,-1,256,"Application Data, Application Data",5
2415,90.076504,52.28.131.102,10.10.10.39,0,54,"443  >  37346 [ACK] Seq=3988 Ack=544 Win=3120 Len=0",5
2416,90.079197,10.10.10.39,52.28.131.102,-1,1184,"Application Data, Application Data",5
2417,90.081277,52.28.131.102,10.10.10.39,0,54,"443  >  37343 [ACK] Seq=5086 Ack=1674 Win=5384 Len=0",5
2418,90.247211,10.10.10.39,224.0.0.251,6,331,"Standard query 0x0000 ANY 0.6.d.0.d.d.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, 'QM' question ANY dch0D60.local, 'QM' question ANY 39.10.10.10.in-addr.arpa, 'QM' question ANY dch.local, 'QM' question A 10.10.10.39 PTR dch0D60.local A 10.10.10.39 PTR dch.local AAAA fe80::928d:78ff:fedd:d60 PTR dch0D60.local AAAA fe80::928d:78ff:fedd:d60 PTR dch.local",5
2419,90.494876,10.10.10.39,224.0.0.251,6,331,"Standard query 0x0000 ANY 0.6.d.0.d.d.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, 'QM' question ANY dch0D60.local, 'QM' question ANY 39.10.10.10.in-addr.arpa, 'QM' question ANY dch.local, 'QM' question A 10.10.10.39 PTR dch0D60.local A 10.10.10.39 PTR dch.local AAAA fe80::928d:78ff:fedd:d60 PTR dch0D60.local AAAA fe80::928d:78ff:fedd:d60 PTR dch.local",5
2420,90.626403,10.10.10.39,10.10.10.1,-1,86,"Standard query 0x0002 AAAA s3-us-west-2.amazonaws.com",5
2421,90.626493,10.10.10.1,10.10.10.39,-1,86,"Standard query response 0x0002 AAAA s3-us-west-2.amazonaws.com",5
2422,90.631018,10.10.10.39,10.10.10.1,-1,86,"Standard query 0x0003 A s3-us-west-2.amazonaws.com",5
2423,90.698499,10.10.10.39,224.0.0.251,6,307,"Standard query response 0x0000 PTR, cache flush dch.local A, cache flush 10.10.10.39 PTR, cache flush dch0D60.local A, cache flush 10.10.10.39 PTR, cache flush dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 PTR, cache flush dch0D60.local AAAA, cache flush fe80::928d:78ff:fedd:d60",5
2424,90.883556,10.10.10.1,10.10.10.39,-1,303,"Standard query response 0x0003 A s3-us-west-2.amazonaws.com A 54.231.169.40 NS ns-387.awsdns-48.com NS ns-671.awsdns-19.net NS ns-1568.awsdns-04.co.uk NS ns-1397.awsdns-46.org A 205.251.193.131 A 205.251.194.159 A 205.251.197.117 A 205.251.198.32",5
2425,90.884690,10.10.10.39,54.231.169.40,0,74,"34261  >  80 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294937635 TSecr=0 WS=2",5
2426,91.068697,54.231.169.40,10.10.10.39,0,66,"80  >  34261 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1380 WS=256 SACK_PERM=1",5
2427,91.069279,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=1 Ack=1 Win=5840 Len=0",5
2428,91.408093,10.10.10.39,224.0.0.251,6,375,"Standard query 0x0000 ANY D-Link DCH-S220 Configuration Utility._http._tcp.local, 'QM' question ANY D-Link HNAP Service._dhnap._tcp.local, 'QM' question SRV 0 0 80 dch.local TXT SRV 0 0 80 dch.local TXT",5
2429,91.410096,10.10.10.39,54.231.169.40,15,220,"GET /static-us-west.dch.dlink.com/firmware/agent/DCH-S220/D-Link-DCH-S220-1.7.5-AX HTTP/1.1 ",5
2430,91.594132,54.231.169.40,10.10.10.39,0,54,"80  >  34261 [ACK] Seq=1 Ack=167 Win=15872 Len=0",5
2431,91.674472,54.231.169.40,10.10.10.39,0,442,"80  >  34261 [PSH, ACK] Seq=1 Ack=167 Win=15872 Len=388 [TCP segment of a reassembled PDU]",5
2432,91.674566,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=389 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2433,91.674680,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=1769 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2434,91.674693,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=3149 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2435,91.677712,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=389 Win=6912 Len=0",5
2436,91.678513,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=1769 Win=9672 Len=0",5
2437,91.678606,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=3149 Win=12432 Len=0",5
2438,91.678839,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=4529 Win=15192 Len=0",5
2439,91.714438,10.10.10.39,224.0.0.251,6,375,"Standard query 0x0000 ANY D-Link DCH-S220 Configuration Utility._http._tcp.local, 'QM' question ANY D-Link HNAP Service._dhnap._tcp.local, 'QM' question SRV 0 0 80 dch.local TXT SRV 0 0 80 dch.local TXT",5
2440,91.861825,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=4529 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2441,91.861852,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=5909 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2442,91.862541,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=7289 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2443,91.862577,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=8669 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2444,91.862583,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=10049 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2445,91.862654,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=11429 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2446,91.862731,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=12809 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2447,91.862773,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=14189 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2448,91.862892,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=15569 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2449,91.862911,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=16949 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2450,91.863025,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=18329 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2451,91.863376,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=5909 Win=17952 Len=0",5
2452,91.864896,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=7289 Win=17952 Len=0",5
2453,91.865712,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=8669 Win=17952 Len=0",5
2454,91.865805,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=10049 Win=17952 Len=0",5
2455,91.866042,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=11429 Win=17952 Len=0",5
2456,91.869358,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=14189 Win=17952 Len=0",5
2457,91.870203,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=16949 Win=17952 Len=0",5
2458,91.871892,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=19709 Win=17952 Len=0",5
2459,91.917270,10.10.10.39,224.0.0.251,6,486,"Standard query response 0x0000 TXT, cache flush PTR D-Link HNAP Service._dhnap._tcp.local SRV, cache flush 0 0 80 dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 A, cache flush 10.10.10.39 TXT, cache flush PTR _dhnap._tcp.local PTR D-Link DCH-S220 Configuration Utility._http._tcp.local SRV, cache flush 0 0 80 dch.local PTR _http._tcp.local",5
2460,91.922731,10.10.10.39,224.0.0.251,6,247,"Standard query response 0x0000 PTR, cache flush dch.local PTR, cache flush dch0D60.local PTR, cache flush dch.local AAAA, cache flush fe80::928d:78ff:fedd:d60 PTR, cache flush dch0D60.local",5
2461,91.923902,10.10.10.39,224.0.0.251,6,83,"Standard query response 0x0000 A, cache flush 10.10.10.39",5
2462,92.047685,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=19709 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2463,92.047723,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=21089 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2464,92.047730,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [ACK] Seq=22469 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
2465,92.049811,10.10.10.39,54.231.169.40,0,54,"34261  >  80 [ACK] Seq=167 Ack=22469 Win=17952 Len=0",5
2466,92.049827,54.231.169.40,10.10.10.39,0,1434,"80  >  34261 [PSH, ACK] Seq=23849 Ack=167 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",5
